id,screen_name,lang,followers_count_log,friends_count_log,statuses_count_log,favourites_count_log,listed_count_log
34677653,revodavid,en,4.334694958867158,3.0860037056183818,3.909235003368307,3.488409688903198,3.189209489582306
34792056,mssqlserver,en,3.388633969351789,1.919078092376074,4.371640383837884,0,2.250420002308894
35731120,mloughlin,en,4.142921057515615,4.035629827790439,3.9904720535256195,4.761416602950189,2.8709888137605755
358968809,SQLConqueror,en,2.4345689040341987,1.863322860120456,2.8494194137968996,1.5563025007672873,1.255272505103306
3590470216,Mairos_B,pt,1.8512583487190752,1.7708520116421442,2.7058637122839193,2.0043213737826426,1.7993405494535817
360844323,RoundTeam,en,5.15549696993425,0.9030899869919435,3.6712654329471586,3.346548558548474,2.8369567370595505
36394357,PaulRandal,en,4.0713664367591305,2.2695129442179165,4.530737429124053,1.2041199826559248,2.776701183988411
36689496,solidq,en,3.101403350555331,2.469822015978163,2.9827233876685453,2.123851640967086,1.845098040014257
36692466,SolidQIndia,en,1.968482948553935,1.7160033436347992,2.161368002234975,0,1.0791812460476249
370329077,JosepCarmona,es,4.009408399151867,3.9795938958489305,4.913872107492314,4.451832471368571,3.243286146083446
370375427,HPE_ES,es,3.996248914569132,3.050379756261458,3.7616271845615827,2.6580113966571126,2.3783979009481375
372987579,tr_stringer,en,3.0696680969115957,2.926342446625655,4.147861748487238,1.9493900066449128,2.4471580313422194
373243315,Hugo_Kornelis,nl,2.9036325160842376,2.4099331233312946,3.325925955771466,0.3010299956639812,1.5440680443502757
37702075,jorgeramu,es,2.583198773968623,2.6138418218760693,3.5323721335678773,3.0253058652647704,1.9395192526186185
380238002,paultebraak,en,2.428134794028789,2.271841606536499,2.4871383754771865,0.3010299956639812,1.2304489213782739
380438380,JoseRaSchez,es,2.0253058652647704,1.9731278535996986,2.2278867046136734,0.9542425094393249,0.47712125471966244
383813140,DejanSarka,en,3.0277572046905536,2.8382192219076257,3.413132050434872,3.2650537885040145,1.845098040014257
38670441,mjcavaretta,en,4.050341081834084,3.629205657102304,4.058919260718885,2.921166050637739,3.1065308538223815
388884371,codemotion_es,es,3.6920533650340808,2.1492191126553797,3.2016701796465816,2.683947130751512,2.4424797690644486
389502641,rimmanehme,en,2.9057958803678687,2.315970345456918,2.8115750058705933,2.848189116991399,2.060697840353612
392690930,Isabelgmatms,en,2.4756711883244296,0.6989700043360189,2.444044795918076,0,1.2304489213782739
